date,Incidence,cumIc,newIc
2026-03-15,1.0912963415584325,8.174237049152538,0
2026-03-16,1.1445067370918933,7.881456649571733,0.4764976616202548
2026-03-17,1.6049521554707,7.804233474206903,1.0663369808338026
2026-03-18,2.4923576426423377,8.579018039817415,0.3708335381150556
2026-03-19,2.0789107456099405,10.353692942704242,0.926078257436763
2026-03-20,2.1810840920794634,8.304673709610555,1.203086707078628
2026-03-21,1.0124952949704502,10.820945239495712,0.502648080349224
2026-03-22,2.016597969443496,12.15069948990966,0.8801203222962412
2026-03-23,2.5553513544966355,10.8001012597062,1.3214611562532532
2026-03-24,2.0861079518423273,13.002738025642103,0
2026-03-25,2.595491805711024,12.986870751259957,0
2026-03-26,2.404919381016555,13.409994030920762,0.507947807693941
2026-03-27,3.29039985304619,13.808676209909803,1.339991028735295
2026-03-28,2.87461043803269,15.565906021977886,1.3181968971448637
2026-03-29,3.363208486139542,16.234733384339407,0.830997951288196
2026-03-30,2.2216371483409825,18.007990589388776,0.8481106326632435
2026-03-31,3.070456718898172,18.314806448430723,1.0429904844037394
2026-04-01,3.984376561521863,19.521812063884788,1.6547088265806096
2026-04-02,3.2259841447634985,19.558252568634096,1.5395660222459913
2026-04-03,4.501745558206722,21.231407454178346,1.4158239902058658
2026-04-04,3.845327182138017,22.033876681590726,0.6180792461754796
2026-04-05,4.158419391997345,23.578457679916358,0.7452329935512964
2026-04-06,3.748322234131689,23.556505838944236,1.2931370081840496
2026-04-07,3.958574046634029,26.378581418101625,1.4629650575568172
2026-04-08,4.938068927936911,27.32300304614629,0.9137867814652847
2026-04-09,4.3297039820267,28.354238300251104,0.5365309199396882
2026-04-10,5.112677328890824,29.50399484971311,0.7915158864684749
2026-04-11,4.892168722295395,31.58706493268646,0.8752367198505334
2026-04-12,5.637008496043006,32.99932875734426,0.9363983094930918
2026-04-13,6.563764929309882,35.280922346899246,2.7231276589055207
2026-04-14,6.130913241777613,37.181019827286676,1.4437039288774964
2026-04-15,5.909453350314216,38.807661568748316,1.9842476659526325
2026-04-16,7.586577610166405,40.202979940739084,2.6638986661643296
2026-04-17,7.17315627158577,42.79972809643186,2.674658916060233
2026-04-18,7.9002482095435855,44.4526707766325,2.2102940753209124
2026-04-19,7.792099235814746,48.14002615714137,3.1473016102378635
2026-04-20,8.353211573870013,48.958880819310814,2.4535701950637385
2026-04-21,7.879227997916244,52.96960755029984,1.8655967814802974
2026-04-22,8.851602616077884,55.15146152509774,1.8231690683885617
2026-04-23,9.424047537211099,57.7064729443606,3.3502813400929865
2026-04-24,9.980020024663155,61.108566878082925,1.2924799616436322
2026-04-25,10.72163980776317,64.14716236701801,3.441385104395785
2026-04-26,10.445183157779578,68.458891957813,4.023140348680785
2026-04-27,11.554170035850781,70.31443447268512,2.2331899498783874
2026-04-28,12.217524274615943,73.46629525580094,3.4838145694559284
2026-04-29,12.848819787021494,78.64086039160455,2.8168511919642034
2026-04-30,13.302856698458037,80.83215549667236,3.859484343806808
2026-05-01,13.212199764407293,85.8057522788431,3.8429412860762593
2026-05-02,15.195601980611194,89.41622550604339,3.855554450394008
2026-05-03,15.566569135800831,94.5669207237854,5.434726287285386
2026-05-04,16.072049588594012,98.55805420874464,3.725632786963209
2026-05-05,16.10712021820968,103.7127795547381,5.401789135933698
2026-05-06,17.62424876406549,109.07250139186218,5.270972299972156
2026-05-07,19.12470463028974,115.64491691920169,6.042436804767711
2026-05-08,19.944935506426205,121.00820256734656,5.340184214367753
2026-05-09,20.464645302819292,126.94985768528639,6.2500034916228495
2026-05-10,21.18604972178449,131.346902262571,5.703313209768238
2026-05-11,23.610879080996277,139.83810656571967,6.076141382246152
2026-05-12,24.067960106312114,146.31054896742367,7.030865830665968
2026-05-13,25.460858799526953,153.77218683026564,7.0882242965515845
2026-05-14,26.47740379843671,161.54612037301757,7.623570280479981
2026-05-15,27.032044087913377,168.61038291709394,7.846433163375477
2026-05-16,29.717125115748917,178.13099102770275,7.780368923412156
2026-05-17,29.749721039293384,186.76224998185313,7.1140981239418775
2026-05-18,31.813522496451263,194.9305267544956,8.679534839113858
2026-05-19,33.759924279754344,204.0843350988076,9.174152985702584
2026-05-20,33.84785022290146,213.1465309929984,10.030545269458912
2026-05-21,37.001873255352166,224.7234306889641,10.779473548016597
2026-05-22,37.32347929699357,236.9173219124405,11.235416934047928
2026-05-23,39.3540768090395,246.77475131019798,11.099530701780552
2026-05-24,40.6642122392976,258.510042044132,12.943914949864965
2026-05-25,42.306835653918114,271.1177159412413,12.288895346332891
2026-05-26,45.7967122676435,283.9100575724058,13.576922957597528
2026-05-27,46.31753094291867,297.9126609083469,14.24074181952378
2026-05-28,49.55269449681711,311.846628031367,14.480620077125458
2026-05-29,50.415069795220475,328.11030532030895,14.537921722229704
2026-05-30,53.166701112315565,341.7836987743791,15.581476220506287
2026-05-31,55.73991230493746,359.9900330270417,16.542933708304883
2026-06-01,57.62638342997057,375.5967978624178,17.59966482951959
2026-06-02,60.95693526918855,392.87475519624866,18.007789088153654
2026-06-03,63.45689621550248,411.72961780163337,18.046130147540573
2026-06-04,66.85518440098411,430.19128200032515,19.533927948157753
2026-06-05,68.76410328225171,449.73789723200946,21.04405408335711
2026-06-06,71.68599094393797,472.9312446095869,21.749988990692323
2026-06-07,75.378448404857,492.8817752001428,21.81928494429881
2026-06-08,78.1119926718819,516.6118282589175,23.28716443894342
2026-06-09,82.18532174939938,539.3030729921579,22.818205090874166
2026-06-10,85.0622310110541,565.3595657846131,24.832236988559735
2026-06-11,87.77631174789903,590.2045563021491,25.463646140176092
2026-06-12,88.93335327766164,614.7867131176495,25.93070368564269
2026-06-13,95.08758063917206,644.3776052861881,27.825570030224043
2026-06-14,99.36089324031379,672.2785911800704,28.99912515486317
2026-06-15,102.47748107181482,703.4588210565839,29.45408189964108
2026-06-16,107.32794046123361,732.1802635905465,30.681513895738895
2026-06-17,110.58512375566806,765.6058808578716,32.269257165088156
2026-06-18,114.64167045089474,799.1114114069134,33.85587224956717
2026-06-19,120.4008504512177,832.4003940673323,34.07621527128093
2026-06-20,124.4335540334844,868.6983394951556,36.39460541755148
2026-06-21,128.68035205678837,905.5757943542235,37.31834739108692
2026-06-22,131.74733472904214,944.0385082337083,38.06717056258214
2026-06-23,137.56554956509447,985.2783050203277,38.96953627869945
2026-06-24,141.50680606510315,1023.66387468633,40.31927791972129
2026-06-25,146.40702422378723,1068.320946765045,42.50350431740677
2026-06-26,150.525856891152,1110.4857201579289,43.25119657970376
2026-06-27,155.79576059272375,1155.77532097032,45.51090906150164
2026-06-28,160.17013420491952,1200.610244760273,47.3109805006333
2026-06-29,165.36452960604436,1249.0797273578132,47.82326584572739
2026-06-30,169.11723110821174,1299.0581791008444,49.024241808894374
2026-07-01,175.25385238352814,1348.3690390044203,49.37732695059371
2026-07-02,179.6441462117603,1402.2446796330112,52.18996794257649
2026-07-03,183.84930740095618,1453.5954641626904,53.57172731476398
2026-07-04,189.2769953034443,1508.7141381030046,55.10568883009928
2026-07-05,193.00756285318678,1566.5578027976899,56.02350994773023
2026-07-06,197.74509259000718,1619.5665513711597,57.5049775648918
2026-07-07,203.9296866982511,1677.3581709276893,57.61067080888397
2026-07-08,204.7312797440203,1738.974447903793,60.02174912866609
2026-07-09,210.02468673734984,1798.846046281556,60.69392440854499
2026-07-10,214.8277294187405,1861.8934594562347,62.165934461677395
2026-07-11,218.48079914995367,1923.1641201514733,63.66748451627517
2026-07-12,221.4169904242791,1990.2838949416582,64.94232833304513
2026-07-13,225.50848756049143,2052.9797713726907,65.76577371721856
2026-07-14,229.12322302813698,2120.1029102942894,66.13241029579609
2026-07-15,231.80714754627357,2186.967368087463,67.79614026113373
2026-07-16,233.88634629604576,2252.3285383846423,67.97607874765609
2026-07-17,238.2986177216887,2324.656272769365,68.42834940704651
2026-07-18,240.42817702393904,2391.261543851819,70.15103912057
2026-07-19,241.56817460986917,2463.597159037723,70.1305880521955
2026-07-20,244.0280244307668,2532.121271449886,71.74261096948587
2026-07-21,245.2239672508445,2604.766769337598,71.95802647965364
2026-07-22,248.26370275510175,2677.0122194263604,71.71069566275466
2026-07-23,249.32297722841992,2748.7968556571677,71.55808980048644
2026-07-24,250.44401465489523,2818.9294307344576,72.4208415830412
2026-07-25,249.13583434093536,2893.20495672585,72.3113490528687
2026-07-26,249.81319639980222,2963.303813975019,72.309784935134
2026-07-27,249.6244044558043,3038.3413076920456,72.2020357777098
2026-07-28,248.97002286305863,3109.9553670217592,72.68096349865004
2026-07-29,248.37409730749545,3182.9046580300774,72.43293964312326
2026-07-30,248.06709474384894,3255.480276093717,72.05547662491739
2026-07-31,247.43256846786525,3326.2650029054703,71.75830298448295
2026-08-01,245.76371894702214,3400.4077167039677,71.44402130357187
2026-08-02,242.98644294342824,3470.532054163287,70.78793607874681
2026-08-03,241.53022929181734,3541.1363200943106,69.1861943485811
2026-08-04,238.14997616955034,3612.301952594403,70.31279000191711
2026-08-05,236.09542242603857,3682.8988029339853,68.49952603643266
2026-08-06,233.3487115980921,3751.0038133330554,68.55331310096443
2026-08-07,231.8352536118116,3817.3316530791644,66.99950416856223
